wave,depth
3619.9287,0.735
3620.026,0.336
3620.028,0.591
3620.2402,0.851
3620.4657,0.894
3620.8691,0.639
3620.8806,0.82
3620.9361,0.446
3620.9724,0.506
3621.1021,0.875
3621.195,0.776
3621.2087,0.575
3621.21,0.219
3621.219,0.741
3621.2644,0.606
3621.4533,0.323
3621.4605,0.959
3621.5857,0.428
3621.7187,0.872
3621.9788,0.296
3621.9975,0.811
3622.0032,0.954
3622.1506,0.64
3622.2409,0.176
3622.2617,0.9
3623.1186,0.281
3623.1858,0.949
3623.4302,0.855
3623.4461,0.895
3623.5085,0.197
3623.773,0.916
3623.7805,0.842
3623.811,0.734
3623.86,0.185
3623.8926,0.166
3623.9269,0.485
3624.0447,0.795
3624.059,0.831
3624.112,0.838
3624.2799,0.902
3624.3079,0.876
3624.3369,0.535
3624.51,0.152
3624.725,0.74
3624.728,0.872
3624.729,0.774
3624.73,0.939
3624.732,0.957
3624.826,0.918
3624.8262,0.931
3624.8852,0.507
3624.9564,0.779
3625.1414,0.922
3625.6113,0.249
3625.7392,0.577
3626.0172,0.171
3626.0833,0.298
3626.1919,0.538
3626.2051,0.201
3626.7497,0.763
3627.0,0.156
3627.0562,0.804
3627.3402,0.504
3627.4416,0.626
3627.7048,0.795
3627.7151,0.264
3627.8068,0.934
3628.0915,0.877
3628.5935,0.65
3628.702,0.86
3628.8106,0.765
3628.83,0.178
3628.8919,0.202
3628.9106,0.477
3629.731,0.814
3629.9003,0.772
3630.02,0.654
3630.2282,0.66
3630.24,0.356
3630.2698,0.258
3630.3473,0.921
3630.582,0.252
3630.6654,0.268
3630.742,0.969
3630.7521,0.868
3630.9781,0.823
3631.013,0.212
3631.0968,0.945
3631.3903,0.902
3631.461,0.878
3631.4629,0.984
3631.671,0.832
3631.9505,0.189
3632.0384,0.939
3632.0999,0.323
3632.1594,0.741
3632.296,0.433
3632.5553,0.902
3632.8419,0.405
3632.9766,0.911
3633.0686,0.897
3633.1212,0.93
3633.1472,0.286
3633.3365,0.234
3633.488,0.332
3633.536,0.289
3633.6424,0.505
3633.8264,0.861
3633.8844,0.816
3633.9373,0.468
3633.994,0.15
3634.1886,0.886
3634.27,0.457
3634.3278,0.915
3634.3962,0.852
3634.461,0.802
3634.5185,0.796
3634.69,0.786
3634.6969,0.924
3634.714,0.684
3634.8651,0.448
3634.928,0.183
3634.947,0.915
3634.947,0.879
3634.947,0.369
3634.947,0.674
3634.948,0.318
3635.003,0.161
3635.0142,0.84
3635.0323,0.223
3635.075,0.665
3635.1852,0.869
3635.2046,0.657
3635.279,0.493
3635.2848,0.359
3635.3401,0.849
3635.462,0.949
3635.7461,0.912
3635.8219,0.262
3636.1613,0.906
3636.1625,0.77
3636.2235,0.889
3636.2973,0.747
3636.444,0.518
3636.4806,0.851
3636.552,0.475
3636.587,0.807
3636.6489,0.869
3636.712,0.598
3636.7413,0.88
3636.8489,0.5
3636.981,0.176
3636.9938,0.902
3637.046,0.816
3637.224,0.173
3637.2482,0.891
3637.318,0.594
3637.7326,0.788
3637.8651,0.904
3637.9645,0.633
3638.1568,0.847
3638.2384,0.82
3638.2962,0.946
3638.3505,0.424
3639.4442,0.786
3639.445,0.159
3639.5214,0.709
3639.568,0.276
3639.795,0.886
3640.233,0.17
3640.25,0.154
3640.375,0.733
3640.3881,0.956
3640.637,0.375
3641.0238,0.846
3641.328,0.929
3641.3282,0.939
3641.3904,0.166
3641.4476,0.771
3641.465,0.691
3641.627,0.202
3641.634,0.685
3641.641,0.824
3641.7857,0.643
3641.827,0.835
3642.278,0.157
3642.3905,0.686
3642.4377,0.767
3642.5041,0.574
3642.6731,0.952
3642.694,0.193
3642.784,0.964
3643.182,0.797
3643.2042,0.728
3643.6229,0.928
3643.7149,0.901
3643.7931,0.862
3643.8125,0.864
3643.9423,0.688
3644.4129,0.887
3644.5834,0.8
3644.6898,0.73
3644.7678,0.819
3644.7946,0.869
3644.853,0.152
3644.9956,0.401
3645.0035,0.507
3645.0596,0.708
3645.0748,0.892
3645.0952,0.346
3645.311,0.946
3645.4,0.756
3645.41,0.48
3645.4416,0.328
3645.4743,0.862
3645.4941,0.836
3645.5031,0.899
3645.8199,0.919
3645.9207,0.151
3645.936,0.198
3646.195,0.611
3646.1961,0.807
3646.503,0.197
3646.836,0.231
3646.9804,0.839
3647.0851,0.781
3647.3881,0.702
3647.4081,0.311
3647.4236,0.921
3647.5564,0.779
3647.6622,0.904
3647.8422,0.985
3647.8426,0.847
3647.9825,0.784
3648.1377,0.185
3648.177,0.238
3648.2223,0.747
3648.2546,0.17
3648.3101,0.384
3648.3436,0.746
3648.53,0.69
