wave,depth
3575.848,0.689
3575.9324,0.534
3575.9762,0.956
3575.9842,0.926
3576.0521,0.337
3576.154,0.179
3576.2288,0.34
3576.24,0.67
3576.34,0.989
3576.3781,0.496
3576.758,0.943
3576.7644,0.278
3576.7952,0.608
3576.853,0.923
3576.866,0.439
3577.227,0.264
3577.23,0.641
3577.232,0.311
3577.234,0.916
3577.237,0.946
3577.2612,0.649
3577.4556,0.685
3577.558,0.769
3577.6798,0.334
3577.78,0.159
3577.8291,0.61
3577.868,0.977
3577.98,0.203
3578.0733,0.799
3578.1871,0.901
3578.208,0.937
3578.211,0.35
3578.212,0.452
3578.2524,0.902
3578.2797,0.579
3578.2851,0.15
3578.3822,0.945
3578.4089,0.775
3578.5487,0.238
3578.6721,0.963
3578.704,0.997
3578.769,0.883
3578.8428,0.742
3578.8982,0.857
3579.0267,0.872
3579.0796,0.18
3579.6847,0.324
3579.7943,0.237
3579.8145,0.8
3579.827,0.882
3579.8673,0.472
3579.9035,0.543
3580.0761,0.221
3580.273,0.89
3580.518,0.467
3580.5329,0.744
3580.7172,0.424
3580.91,0.162
3580.9212,0.9
3580.925,0.987
3581.1927,0.997
3581.6465,0.959
3581.8069,0.943
3581.8738,0.68
3581.884,0.172
3581.909,0.185
3581.928,0.758
3582.1994,0.962
3582.3061,0.699
3582.3183,0.924
3582.3328,0.682
3582.4055,0.497
3582.4242,0.208
3582.4314,0.245
3582.5642,0.92
3582.622,0.96
3582.6289,0.189
3582.6837,0.913
3583.092,0.782
3583.3245,0.958
3583.33,0.937
3583.5935,0.847
3583.6703,0.663
3583.6824,0.922
3583.714,0.855
3583.7347,0.368
3583.9014,0.836
3584.1512,0.924
3584.1904,0.163
3584.3368,0.949
3584.3821,0.306
3584.5155,0.956
3584.5945,0.509
3584.6591,0.984
3584.7738,0.906
3584.7858,0.964
3584.796,0.967
3584.8435,0.207
3584.9275,0.202
3584.9574,0.97
3584.961,0.846
3584.972,0.358
3584.9822,0.278
3585.06,0.745
3585.1587,0.989
3585.1897,0.941
3585.287,0.888
3585.3186,0.996
3585.3883,0.156
3585.492,0.771
3585.5688,0.891
3585.7051,0.996
3585.776,0.383
3585.8022,0.493
3585.907,0.328
3586.0044,0.928
3586.0059,0.929
3586.0616,0.665
3586.1033,0.975
3586.11,0.167
3586.1126,0.974
3586.236,0.72
3586.2451,0.436
3586.29,0.951
3586.3592,0.67
3586.4894,0.329
3586.4938,0.204
3586.5159,0.866
3586.538,0.97
3586.6005,0.804
3586.7384,0.96
3586.866,0.205
3586.9843,0.996
3587.0134,0.646
3587.1309,0.951
3587.1859,0.991
3587.1938,0.898
3587.212,0.649
3587.2388,0.962
3587.307,0.832
3587.3455,0.636
3587.423,0.967
3587.5,0.491
3587.6468,0.435
3587.7521,0.974
3587.7593,0.284
3587.8916,0.593
3587.9273,0.994
3587.9322,0.991
3587.9346,0.957
3587.9369,0.976
3587.9413,0.953
3587.974,0.851
3588.243,0.246
3588.314,0.678
3588.5264,0.954
3588.6088,0.971
3588.728,0.288
3588.9172,0.961
3588.9308,0.696
3588.933,0.15
3589.069,0.651
3589.102,0.463
3589.1046,0.995
3589.1066,0.815
3589.213,0.914
3589.3507,0.759
3589.351,0.291
3589.4226,0.896
3589.4516,0.969
3589.4833,0.33
3589.6035,0.904
3589.632,0.979
3589.7591,0.925
3589.8653,0.694
3589.9607,0.826
3589.9827,0.195
3590.0834,0.92
3590.2774,0.804
3590.3103,0.89
3590.474,0.979
3590.5218,0.207
3590.5369,0.2
3590.6517,0.605
3590.764,0.209
3591.0003,0.886
3591.0634,0.318
3591.2111,0.908
3591.215,0.743
3591.3467,0.923
3591.3476,0.913
3591.3984,0.916
3591.4471,0.803
3591.4831,0.903
3591.7094,0.858
3591.723,0.738
3591.7478,0.596
3591.8108,0.356
3591.9742,0.234
3592.0216,0.926
3592.2364,0.278
3592.4702,0.906
3592.5063,0.383
3592.58,0.429
3592.6,0.794
3592.6736,0.911
3592.6888,0.781
3592.689,0.245
3592.8872,0.888
3592.8919,0.927
3592.9108,0.972
3593.018,0.929
3593.0756,0.663
3593.104,0.185
3593.3227,0.909
3593.333,0.9
3593.502,0.997
3593.5816,0.669
3593.7869,0.385
3593.8263,0.385
3593.964,0.358
3594.0124,0.918
3594.0179,0.741
3594.0902,0.203
3594.5204,0.847
3594.5559,0.207
3594.632,0.978
3594.6742,0.841
3594.8716,0.994
3595.03,0.243
3595.1089,0.95
3595.3014,0.954
3595.3038,0.19
3595.3195,0.835
3595.4,0.169
3595.6733,0.878
3595.76,0.722
3595.8637,0.928
3596.0465,0.972
3596.05,0.182
3596.178,0.924
3596.195,0.627
3596.196,0.944
3596.5009,0.405
3596.5119,0.752
3596.6405,0.169
3596.6682,0.87
3597.0207,0.932
