wave,depth
3592.6888,0.82
3592.689,0.256
3592.8872,0.896
3592.8919,0.926
3592.9108,0.953
3593.018,0.919
3593.0756,0.743
3593.3227,0.913
3593.333,0.918
3593.502,0.997
3593.5816,0.679
3593.7869,0.405
3593.8263,0.429
3593.964,0.244
3594.0124,0.898
3594.0179,0.617
3594.0902,0.21
3594.5204,0.743
3594.5559,0.174
3594.632,0.981
3594.6742,0.864
3594.8716,0.994
3595.03,0.254
3595.1089,0.947
3595.3014,0.955
3595.3038,0.202
3595.3195,0.717
3595.6733,0.886
3595.76,0.598
3595.8637,0.927
3596.0465,0.977
3596.178,0.913
3596.195,0.555
3596.196,0.943
3596.5009,0.497
3596.5119,0.773
3596.6682,0.83
3597.0207,0.933
3597.0521,0.923
3597.146,0.696
3597.2337,0.225
3597.6296,0.394
3597.699,0.983
3597.701,0.992
3597.702,0.985
3597.703,0.996
3597.704,0.996
3597.8451,0.174
3597.8499,0.163
3598.02,0.307
3598.111,0.167
3598.1859,0.312
3598.4377,0.241
3598.7135,0.979
3598.7173,0.915
3598.9287,0.822
3598.9802,0.924
3599.3545,0.74
3599.39,0.856
3599.5368,0.566
3599.6248,0.939
3599.6423,0.529
3599.762,0.442
3599.825,0.256
3599.885,0.179
3600.0187,0.48
3600.375,0.161
3600.41,0.195
3600.4732,0.9
3600.6649,0.154
3600.7324,0.978
3600.9,0.225
3601.06,0.263
3601.19,0.97
3601.2597,0.178
3601.27,0.193
3601.3483,0.779
3601.4193,0.823
3601.661,0.926
3601.69,0.161
3601.7747,0.382
3601.8802,0.773
3601.9155,0.965
3601.9412,0.669
3602.0816,0.934
3602.0828,0.993
3602.266,0.941
3602.271,0.971
3602.273,0.946
3602.276,0.991
3602.28,0.994
3602.4364,0.225
3602.462,0.964
3602.5254,0.97
3602.548,0.24
3602.5574,0.433
3602.565,0.235
3602.6014,0.195
3602.6976,0.889
3602.7634,0.884
3603.0426,0.851
3603.203,0.985
3603.2614,0.235
3603.5667,0.927
3603.6147,0.773
3603.6806,0.935
3603.745,0.911
3603.7542,0.91
3603.7727,0.869
3603.8175,0.945
3603.8274,0.643
3603.8436,0.925
3603.9425,0.212
3604.0916,0.183
3604.1779,0.394
3604.2603,0.646
3604.2799,0.969
3604.28,0.449
3604.3717,0.937
3604.4671,0.629
3604.541,0.667
3604.6745,0.323
3604.6971,0.91
3604.7162,0.52
3604.927,0.892
3604.9594,0.879
3605.0114,0.837
3605.04,0.792
3605.1421,0.368
3605.1768,0.301
3605.2007,0.942
3605.344,0.997
3605.3709,0.985
3605.3947,0.898
3605.3999,0.92
3605.4474,0.783
3605.4524,0.986
3605.5003,0.98
3605.525,0.829
3605.5541,0.151
3605.5543,0.47
3605.619,0.791
3605.6841,0.392
3606.0341,0.834
3606.0402,0.396
3606.118,0.445
3606.3744,0.907
3606.5334,0.947
3606.5992,0.923
3606.679,0.991
3606.6843,0.596
3606.7128,0.825
3606.7444,0.173
3606.778,0.956
3606.7815,0.883
3606.8482,0.785
3607.0345,0.175
3607.0951,0.793
3607.1204,0.852
3607.3664,0.222
3607.369,0.389
3607.527,0.963
3607.6244,0.171
3607.8319,0.388
3607.9079,0.851
3607.9144,0.224
3608.0588,0.187
3608.1415,0.964
3608.173,0.866
3608.3123,0.841
3608.3278,0.351
3608.3584,0.341
3608.404,0.81
3608.4836,0.961
3608.5143,0.873
3608.549,0.86
3608.6746,0.763
3608.758,0.195
3608.8091,0.221
3608.8261,0.755
3608.8589,0.996
3608.9924,0.172
3609.023,0.859
3609.1523,0.684
3609.2534,0.426
3609.3113,0.995
3609.3161,0.992
3609.3185,0.955
3609.3209,0.977
3609.3252,0.95
3609.338,0.421
3609.4622,0.819
3609.478,0.918
3609.49,0.733
3609.547,0.925
3609.5893,0.855
3609.6858,0.249
3609.7599,0.438
3609.78,0.491
3609.8288,0.191
3610.043,0.922
3610.1526,0.98
3610.1589,0.988
3610.2365,0.5
3610.2785,0.919
3610.292,0.954
3610.3597,0.333
3610.3846,0.169
3610.457,0.986
3610.46,0.993
3610.461,0.987
3610.462,0.996
3610.463,0.996
