wave,depth
3955.9549,0.339
3956.3335,0.211
3956.4548,0.795
3956.6763,0.825
3957.0178,0.757
3957.0537,0.267
3958.2051,0.368
3958.22,0.657
3960.2785,0.326
3960.9095,0.189
3961.1392,0.26
3961.52,0.894
3962.3513,0.165
3963.1002,0.716
3963.684,0.666
3964.5152,0.394
3965.5086,0.154
3965.9151,0.507
3966.0611,0.777
3966.4991,0.681
3966.614,0.529
3966.6275,0.799
3967.4206,0.74
3967.961,0.635
3968.0884,0.534
3968.39,0.198
3968.46,0.949
3968.462,0.885
3968.465,0.96
3968.466,0.946
3968.467,0.956
3968.469,0.963
3969.2569,0.881
3969.3738,0.174
3969.3987,0.783
3969.6276,0.447
3969.743,0.609
3970.072,0.883
3970.261,0.575
3970.3889,0.604
3970.4872,0.294
3971.322,0.755
3972.8862,0.185
3973.556,0.183
3973.6283,0.645
3973.6492,0.469
3973.7075,0.409
3974.1606,0.468
3974.6272,0.288
3974.6496,0.464
3974.7948,0.162
3975.0179,0.193
3975.845,0.182
3976.613,0.601
3976.658,0.559
3977.7204,0.309
3977.7406,0.793
3978.1584,0.276
3979.5171,0.463
3981.6116,0.191
3981.7612,0.26
3981.7705,0.704
3981.991,0.683
3982.5919,0.764
3983.899,0.51
3983.9559,0.737
3984.6598,0.227
3985.3869,0.571
3986.1714,0.745
3986.2984,0.243
3986.7533,0.735
3987.6061,0.588
3988.52,0.183
3988.9872,0.192
3989.0789,0.171
3989.7579,0.369
3989.8572,0.426
3989.9778,0.16
3990.3729,0.364
3991.114,0.457
3991.127,0.586
3994.0046,0.22
3994.1127,0.288
3995.2,0.193
3995.3071,0.58
3995.8613,0.6
3995.9828,0.474
3996.9635,0.551
3997.1098,0.562
3997.3916,0.814
3998.0521,0.765
3998.6362,0.549
3998.965,0.552
4000.2522,0.206
4000.4572,0.284
4001.6609,0.506
4002.0724,0.182
4002.5397,0.342
4002.9279,0.426
4003.1684,0.152
4003.2818,0.238
4003.7613,0.333
4004.1558,0.221
4004.827,0.256
4004.978,0.173
4005.0632,0.195
4005.2414,0.865
4005.3847,0.187
4005.7021,0.78
4006.3108,0.581
4006.624,0.435
4007.2717,0.61
4008.8649,0.388
4009.7124,0.764
4010.7387,0.334
4010.7801,0.363
4012.24,0.171
4012.3838,0.858
4012.5129,0.33
4013.6385,0.336
4013.8243,0.329
4014.484,0.449
4014.5308,0.775
4015.4652,0.34
4015.4744,0.491
4015.6052,0.506
4016.4192,0.211
4017.0823,0.19
4017.1482,0.613
4017.463,0.5
4018.1,0.47
4018.2668,0.458
4021.866,0.784
4023.3772,0.733
4024.5505,0.661
4024.7247,0.7
4025.1293,0.817
4025.8175,0.563
4028.3383,0.836
4029.6217,0.288
4029.675,0.289
4030.184,0.219
4030.4882,0.756
4030.75,0.842
4030.8891,0.366
4031.4448,0.189
4031.9604,0.544
4032.454,0.519
4032.6268,0.504
4032.9398,0.596
4033.06,0.831
4034.48,0.814
4035.5941,0.249
4035.6204,0.679
4035.72,0.523
4036.7636,0.305
4037.1236,0.246
4037.9774,0.256
4038.6236,0.19
4040.0883,0.427
4040.6381,0.502
4041.2784,0.199
4041.35,0.741
4041.6488,0.4
4043.8966,0.664
4043.9771,0.289
4044.0096,0.171
4044.6088,0.606
4045.5933,0.637
4045.613,0.229
4045.8119,0.905
4046.0618,0.406
4048.666,0.418
4048.74,0.484
4048.8313,0.304
4050.32,0.159
4051.9053,0.264
4051.93,0.589
4052.4968,0.488
4052.72,0.172
4053.2588,0.266
4053.8209,0.818
4054.076,0.532
4054.8054,0.634
4054.8662,0.439
4055.035,0.309
4055.54,0.58
4055.542,0.579
4056.1867,0.227
4057.3428,0.213
4057.5052,0.754
4058.2166,0.537
4058.7534,0.244
4058.93,0.34
4059.713,0.236
4061.0947,0.445
4062.4407,0.744
4063.2757,0.723
4063.53,0.258
4063.5936,0.892
4064.3602,0.439
4065.3806,0.321
4066.5849,0.335
4066.974,0.731
4067.0309,0.739
4067.2706,0.6
4067.9777,0.766
4070.6626,0.368
4070.7702,0.679
4070.8449,0.157
4071.5197,0.231
4071.7375,0.886
4072.5021,0.245
4072.561,0.269
4073.7619,0.608
4074.7856,0.586
4076.4894,0.185
4076.6288,0.755
4076.7997,0.474
4076.8623,0.206
4077.511,0.26
4077.7093,0.932
4078.3531,0.564
4079.1676,0.401
4079.24,0.323
4079.41,0.279
4079.8378,0.534
4080.209,0.44
4082.1068,0.198
4082.94,0.4
4083.63,0.408
4084.4915,0.684
4085.004,0.574
4085.3027,0.67
4086.1281,0.187
4086.71,0.227
4087.0933,0.303
4087.2753,0.218
4090.535,0.16
4091.5524,0.15
4092.2768,0.195
4092.3873,0.151
4092.5068,0.178
4092.6318,0.215
4094.9253,0.313
4095.9702,0.565
4097.0831,0.178
4097.0984,0.359
